32.7170 43.467 18.68 1.1 89 1 15 5 1988-03-15T04:00 Cruise:WOD05_UA000011
32.7330 43.467 18.71 1.1 89 1 15 17 1988-03-15T16:19 Cruise:WOD05_UA000011
32.7333 43.483 18.791 1.1 89 1 26 3 1988-03-26T02:30 Cruise:WOD05_UA000011
32.7500 42.167 18.078 1.1 86 1 14 5 1985-03-14T04:28 Cruise:WOD05_UA000002
32.7500 42.500 18.327 1.1 86 1 14 2 1985-03-14T01:22 Cruise:WOD05_UA000002
32.7500 42.833 18.359 1.1 86 1 13 23 1985-03-13T21:55 Cruise:WOD05_UA000002
32.7500 43.167 18.491 1.1 86 1 09 9 1985-03-09T08:22 Cruise:WOD05_UA000002
32.7500 43.332 18.84 1.1 89 1 21 16 1988-03-21T15:30 Cruise:WOD05_UA000011
32.7500 43.333 18.683 1.1 89 1 11 14 1988-03-11T13:00 Cruise:WOD05_UA000011
32.7500 43.500 18.4611 1.1 96 1 30 22 1995-03-30T21:30 Cruise:WOD05_UA000041
32.7500 43.500 18.59 1.1 89 1 09 13 1988-03-09T12:00 Cruise:WOD05_UA000011
32.7500 43.500 18.705 1.1 86 1 07 17 1985-03-07T15:46 Cruise:WOD05_UA000002
32.7500 43.500 18.87 1.1 89 1 21 8 1988-03-21T06:49 Cruise:WOD05_UA000011
32.7500 43.670 18.299 1.1 90 1 03 3 1989-03-03T02:04 Cruise:WOD05_UA000018
32.7500 43.832 18.47 1.1 89 1 20 18 1988-03-20T16:45 Cruise:WOD05_UA000011
32.7500 43.833 18.089 1.1 89 1 08 18 1988-03-08T17:30 Cruise:WOD05_UA000011
32.7500 43.833 18.4188 1.1 96 1 30 18 1995-03-30T17:01 Cruise:WOD05_UA000041
32.7500 43.833 18.473 1.1 86 1 07 14 1985-03-07T12:54 Cruise:WOD05_UA000002
32.7500 43.833 18.5095 1.1 96 1 30 18 1995-03-30T17:30 Cruise:WOD05_UA000041
32.7500 44.167 18.056 1.1 89 1 08 1 1988-03-08T00:30 Cruise:WOD05_UA000011
32.7500 44.167 18.139 1.1 86 1 07 10 1985-03-07T09:04 Cruise:WOD05_UA000002
32.7500 44.167 18.5072 1.1 96 1 30 15 1995-03-30T13:49 Cruise:WOD05_UA000041
